Year,Rd,Pk,Tm,Player,Pos,College,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48
2005,1,4,NOH,Chris Paul,G,Wake Forest University,947,35.1,18.5,4.5,9.7,2.2,0.1,.469,.369,.868,170.9,.247
2005,1,5,CHA,Raymond Felton,G,University of North Carolina,967,29.8,11.2,3.0,5.3,1.2,0.2,.412,.327,.790,39.9,.067
2005,1,6,POR,Martell Webster,G-F,,580,24.0,8.7,3.1,1.0,0.5,0.3,.418,.382,.791,24.7,.085
2005,1,7,TOR,Charlie Villanueva,F,University of Connecticut,656,20.7,10.4,4.6,0.8,0.5,0.5,.435,.341,.772,22.6,.080
2005,1,8,NYK,Channing Frye,C-F,University of Arizona,888,22.2,8.8,4.5,1.0,0.5,0.6,.440,.388,.822,38.9,.095
2005,1,9,GSW,Ike Diogu,F,Arizona State University,225,12.4,6.0,3.1,0.3,0.2,0.3,.509,.500,.786,6.5,.112
2005,1,10,LAL,Andrew Bynum,C,,418,25.6,11.5,7.7,1.2,0.3,1.6,.556,.111,.690,37.4,.168
2005,1,11,ORL,Fran Vazquez,,,,,,,,,,,,,,
2005,1,12,LAC,Yaroslav Korolev,F,,34,4.9,1.1,0.5,0.4,0.2,0.0,.283,.250,.625,-0.1,-0.024
2005,1,13,CHA,Sean May,F,University of North Carolina,119,15.7,6.9,4.0,1.0,0.4,0.4,.458,.231,.746,2.6,.068
2005,1,14,MIN,Rashad McCants,G,University of North Carolina,249,20.2,10.0,2.0,1.3,0.7,0.2,.431,.368,.741,3.6,.035
2005,1,15,NJN,Antoine Wright,G-F,Texas A&M University,297,19.2,5.4,2.3,1.0,0.5,0.2,.412,.304,.674,3.1,.026
2005,1,16,TOR,Joey Graham,F,Oklahoma State University,377,16.2,5.9,2.8,0.5,0.4,0.1,.483,.300,.815,7.8,.061
2005,1,17,IND,Danny Granger,F,University of New Mexico,586,31.5,16.8,4.9,1.9,1.0,0.8,.434,.380,.848,48.5,.126
2005,1,18,BOS,Gerald Green,G-F,,655,19.8,9.7,2.5,0.9,0.5,0.3,.417,.360,.818,18.3,.068
2005,1,19,MEM,Hakim Warrick,F,Syracuse University,526,20.2,9.4,4.0,0.8,0.4,0.3,.490,.191,.726,20.4,.092
2005,1,20,DEN,Julius Hodge,G,North Carolina State University,23,4.3,1.2,0.7,0.8,0.3,0.0,.440,,.500,0.0,.003
2005,1,21,PHO,Nate Robinson,G,University of Washington,618,22.5,11.0,2.3,3.0,0.9,0.1,.423,.360,.796,27.8,.096
2005,1,22,DEN,Jarrett Jack,G,Georgia Institute of Technology,867,27.8,10.8,2.9,4.6,0.8,0.1,.440,.343,.855,36.8,.073
2005,1,23,SAC,Francisco Garcia,F-G,University of Louisville,549,21.6,7.9,2.6,1.4,0.8,0.7,.427,.357,.799,18.2,.074
2005,1,24,HOU,Luther Head,G,University of Illinois at Urbana-Champaign,348,22.4,8.2,2.4,2.1,0.7,0.1,.423,.388,.773,14.7,.090
2005,1,25,SEA,Johan Petro,C,,473,15.4,4.7,3.9,0.5,0.4,0.5,.462,.154,.678,5.5,.037
2005,1,26,DET,Jason Maxiell,F,University of Cincinnati,618,18.4,5.6,4.2,0.4,0.4,0.8,.495,.000,.564,20.3,.086
2005,1,27,POR,Linas Kleiza,F,University of Missouri,409,20.0,8.7,3.6,0.8,0.4,0.2,.435,.335,.763,13.6,.080
2005,1,28,SAS,Ian Mahinmi,C,,578,16.4,5.0,4.3,0.5,0.6,0.7,.539,.048,.611,24.7,.125
2005,1,29,MIA,Wayne Simien,F,University of Kansas,51,9.9,3.3,1.9,0.2,0.3,0.0,.469,,.854,0.9,.083
2005,1,30,NYK,David Lee,F,University of Florida,829,29.3,13.5,8.8,2.2,0.8,0.4,.535,.034,.772,76.0,.150
2005,2,31,ATL,Salim Stoudamire,G,University of Arizona,157,17.0,8.0,1.4,1.0,0.4,0.1,.407,.366,.882,2.2,.040
2005,2,32,LAC,Daniel Ewing,G,Duke University,127,13.3,3.4,1.2,1.4,0.5,0.1,.389,.295,.780,0.8,.024
2005,2,33,NOH,Brandon Bass,F,Louisiana State University,758,21.6,8.7,4.5,0.8,0.4,0.6,.499,.207,.832,42.8,.125
2005,2,34,UTA,C.J. Miles,G-F,,838,20.4,9.6,2.4,1.1,0.7,0.3,.412,.359,.810,30.0,.084
2005,2,36,MIL,Ersan Ilyasova,F,,741,23.9,10.6,5.8,1.2,0.7,0.4,.443,.366,.773,45.0,.122
2005,2,37,LAL,Ronny Turiaf,F,Gonzaga University,473,17.0,4.7,3.7,1.3,0.4,1.3,.533,.000,.636,19.2,.115
2005,2,38,ORL,Travis Diener,G,Marquette University,179,14.9,4.8,1.4,2.4,0.4,0.1,.388,.353,.847,5.6,.102
2005,2,39,LAL,Von Wafer,G,Florida State University,200,12.4,5.3,1.2,0.7,0.4,0.1,.420,.325,.751,3.3,.064
2005,2,40,GSW,Monta Ellis,G,,833,34.8,17.8,3.5,4.6,1.7,0.3,.451,.314,.772,41.9,.069
2005,2,41,TOR,Roko Ukic,G,,85,11.6,4.0,0.9,1.9,0.4,0.0,.387,.189,.746,-0.2,-0.007
2005,2,42,GSW,Chris Taft,F,University of Pittsburgh,17,8.5,2.8,2.1,0.1,0.1,0.4,.605,,.167,0.5,.155
2005,2,43,NJN,Mile Ilic,C,,5,1.2,0.0,0.2,0.0,0.0,0.0,.000,,,-0.2,-1.264
2005,2,44,ORL,Martynas Andriuskevicius,C,,6,1.5,0.0,0.7,0.0,0.3,0.0,.000,,,0.0,.155
2005,2,45,PHI,Louis Williams,G,,933,24.6,14.2,2.2,3.3,0.9,0.2,.421,.348,.838,59.5,.125
2005,2,46,IND,Erazem Lorbek,F,,,,,,,,,,,,,
2005,2,47,MIN,Bracey Wright,G,Indiana University,26,12.5,5.0,1.5,0.8,0.4,0.0,.405,.324,.794,0.5,.068
2005,2,48,SEA,Mickael Gelabale,F,,145,16.2,4.6,2.3,0.8,0.3,0.2,.470,.316,.815,3.0,.062
2005,2,49,WAS,Andray Blatche,F,,564,22.1,10.1,5.4,1.4,0.9,0.8,.467,.237,.725,19.2,.074
2005,2,50,BOS,Ryan Gomes,F,Providence College,487,27.6,10.1,4.6,1.5,0.7,0.2,.445,.349,.799,19.4,.069
2005,2,51,UTA,Robert Whaley,C,Walsh University,23,9.2,2.1,1.9,0.7,0.3,0.3,.404,,.500,0.0,.004
2005,2,52,DEN,Axel Hervelle,F,,,,,,,,,,,,,
2005,2,53,BOS,Orien Greene,G,University of Louisiana at Lafayette,131,11.9,2.5,1.5,1.2,0.7,0.1,.387,.212,.642,-0.7,-0.022
2005,2,54,NYK,Dijon Thompson,G-F,"University of California, Los Angeles",16,5.8,2.8,1.2,0.2,0.2,0.1,.425,.308,.875,0.2,.102
2005,2,55,SEA,Lawrence Roberts,F,Mississippi State University,87,13.2,3.8,3.6,0.4,0.5,0.2,.452,.000,.688,2.5,.106
2005,2,56,DET,Amir Johnson,F-C,,868,21.1,7.0,5.4,1.2,0.6,1.0,.570,.332,.672,55.1,.145
2005,2,57,PHO,Marcin Gortat,C-F,,806,25.7,9.9,7.9,1.1,0.5,1.1,.551,.150,.680,61.3,.142
2005,2,58,TOR,Uros Slokar,F,,20,3.6,1.9,0.7,0.1,0.1,0.1,.538,.500,.692,0.1,.042
2005,2,59,ATL,Cenk Akyol,G,,,,,,,,,,,,,
2005,2,60,DET,Alex Acker,G,Pepperdine University,30,7.8,2.7,1.0,0.5,0.2,0.1,.370,.320,.500,-0.2,-0.043
2004,1,1,ORL,Dwight Howard,C,,1044,34.5,17.4,12.6,1.5,0.9,2.0,.583,.095,.567,128.9,.172
2004,1,2,CHA,Emeka Okafor,C-F,University of Connecticut,616,30.9,12.0,9.7,0.8,0.7,1.6,.512,.000,.586,45.3,.114
2004,1,3,CHI,Ben Gordon,G,University of Connecticut,744,27.4,14.9,2.5,2.5,0.7,0.2,.432,.401,.857,33.3,.078
2004,1,4,LAC,Shaun Livingston,G,,830,20.7,6.3,2.4,3.0,0.7,0.4,.486,.178,.795,29.8,.083
2004,1,5,WAS,Devin Harris,G,University of Wisconsin,981,24.3,10.8,2.2,3.9,1.0,0.2,.432,.326,.796,54.9,.110
2004,1,6,ATL,Josh Childress,G-F,Stanford University,391,26.7,9.1,4.7,1.6,0.9,0.5,.522,.329,.779,25.7,.118
2004,1,7,PHO,Luol Deng,F,Duke University,902,34.3,14.8,6.1,2.3,1.0,0.5,.456,.332,.769,74.0,.115
2004,1,8,TOR,Rafael Araujo,C,Brigham Young University,139,11.4,2.8,2.8,0.3,0.4,0.1,.405,.250,.679,-0.4,-0.013
2004,1,9,PHI,Andre Iguodala,G-F,University of Arizona,1107,33.4,12.2,5.1,4.4,1.5,0.5,.466,.334,.710,96.4,.125
2004,1,10,CLE,Luke Jackson,F,University of Oregon,73,9.9,3.5,1.2,0.8,0.3,0.0,.357,.360,.732,0.2,.010
2004,1,11,GSW,Andris Biedrins,C,,516,21.6,6.3,7.0,0.9,0.6,1.1,.594,.000,.500,30.7,.132
2004,1,12,SEA,Robert Swift,C,,97,15.5,4.3,3.9,0.2,0.3,0.9,.506,,.610,1.7,.054
2004,1,13,POR,Sebastian Telfair,G,,564,21.5,7.4,1.6,3.5,0.7,0.1,.390,.319,.777,5.0,.020
2004,1,14,UTA,Kris Humphries,F-C,University of Minnesota,800,17.8,6.7,5.4,0.7,0.4,0.6,.463,.293,.700,30.3,.102
2004,1,15,BOS,Al Jefferson,C-F,,915,28.7,15.7,8.4,1.5,0.7,1.2,.499,.121,.711,71.0,.130
2004,1,16,UTA,Kirk Snyder,G,"University of Nevada, Reno",211,16.8,6.3,2.3,1.1,0.4,0.3,.438,.327,.699,4.5,.061
2004,1,17,ATL,Josh Smith,F,,894,32.4,14.5,7.4,3.1,1.2,1.9,.452,.285,.632,51.0,.084
2004,1,18,NOH,J.R. Smith,G-F,,971,27.0,12.5,3.2,2.1,1.0,0.2,.419,.373,.732,46.4,.085
2004,1,19,MIA,Dorell Wright,F-G,,549,22.4,8.4,3.8,1.5,0.8,0.5,.424,.365,.806,25.9,.101
2004,1,20,DEN,Jameer Nelson,G,Saint Joseph's University,878,27.9,11.3,3.0,5.1,0.9,0.1,.436,.368,.810,48.3,.094
2004,1,21,UTA,Pavel Podkolzin,C,,6,4.7,0.7,1.5,0.0,0.0,0.2,.000,,.500,-0.1,-0.163
2004,1,22,NJN,Viktor Khryapa,F,,143,16.4,4.5,3.4,1.0,0.6,0.3,.443,.292,.658,2.0,.041
2004,1,23,POR,Sergei Monia,F,,26,13.2,3.0,2.0,0.7,0.3,0.2,.333,.265,.714,-0.2,-0.025
2004,1,24,BOS,Delonte West,G,Saint Joseph's University,432,27.4,9.7,2.9,3.6,1.1,0.4,.448,.372,.826,24.5,.099
2004,1,25,BOS,Tony Allen,G-F,Oklahoma State University,820,22.0,8.1,3.5,1.3,1.4,0.4,.475,.282,.709,38.7,.103
2004,1,26,SAC,Kevin Martin,G,Western Carolina University,714,30.2,17.4,3.2,1.9,0.9,0.1,.437,.384,.870,61.3,.137
2004,1,27,LAL,Sasha Vujacic,G,,581,15.3,5.3,1.9,1.3,0.6,0.1,.390,.367,.858,16.0,.086
2004,1,28,SAS,Beno Udrih,G,,831,21.9,8.4,2.1,3.4,0.7,0.1,.463,.349,.833,31.4,.083
2004,1,29,IND,David Harrison,C,University of Colorado,189,14.2,5.0,2.9,0.2,0.3,1.0,.530,,.525,3.2,.057
2004,2,30,ORL,Anderson Varejao,F-C,,627,24.0,7.3,7.2,1.2,0.9,0.6,.510,.024,.631,46.4,.148
2004,2,31,CHI,Jackson Vroman,F-C,Iowa State University,87,12.8,3.3,3.0,0.6,0.4,0.3,.408,.000,.580,0.0,.001
2004,2,32,WAS,Peter John Ramos,C,,6,3.3,1.8,0.7,0.0,0.0,0.2,.500,,.500,0.0,-0.108
2004,2,33,LAC,Lionel Chalmers,G,Xavier University,36,12.0,3.1,0.9,1.4,0.4,0.0,.336,.245,.625,-0.2,-0.025
2004,2,34,ATL,Donta Smith,G-F,Southeastern Illinois College,61,9.2,2.7,1.1,0.8,0.5,0.1,.421,.308,.650,0.5,.043
2004,2,35,SEA,Andre Emmett,F,Texas Tech University,14,5.2,1.4,0.6,0.1,0.1,0.1,.462,.000,.615,0.1,.040
2004,2,36,ORL,Antonio Burks,G,University of Memphis,81,9.7,2.3,0.6,1.3,0.4,0.0,.387,.235,.571,0.1,.004
2004,2,37,ATL,Royal Ivey,G,University of Texas at Austin,492,12.5,3.3,1.1,1.0,0.5,0.1,.406,.361,.706,4.5,.035
2004,2,38,CHI,Chris Duhon,G,Duke University,606,25.6,6.5,2.3,4.4,0.8,0.1,.393,.363,.784,25.0,.077
2004,2,39,TOR,Albert Miralles,C,,,,,,,,,,,,,
2004,2,40,BOS,Justin Reed,F,University of Mississippi,136,10.6,3.5,1.4,0.5,0.2,0.1,.404,.000,.752,0.5,.016
2004,2,42,ATL,Viktor Sanikidze,F,,,,,,,,,,,,,
2004,2,43,NYK,Trevor Ariza,F,"University of California, Los Angeles",1011,29.8,10.7,4.8,2.2,1.5,0.3,.422,.351,.728,60.0,.096
2004,2,45,CHA,Bernard Robinson,G-F,University of Michigan,128,14.9,4.5,2.5,1.0,0.9,0.1,.417,.161,.786,2.0,.049
2004,2,46,POR,Ha Seung-Jin,C,,46,6.9,1.5,1.5,0.1,0.1,0.3,.519,,.500,-0.2,-0.029
2004,2,47,MIA,Pape Sow,F,"California State University, Fullerton",76,11.6,2.9,2.8,0.2,0.4,0.3,.416,,.678,0.8,.044
2004,2,49,MEM,Sergei Lishouk,C-F,,,,,,,,,,,,,
2004,2,50,DAL,Vassilis Spanoulis,G,,31,8.8,2.7,0.7,0.9,0.2,0.0,.319,.172,.810,-0.1,-0.010
2004,2,53,MIA,Matt Freije,F,Vanderbilt University,42,14.0,3.2,2.0,0.6,0.4,0.1,.293,.224,.714,-0.6,-0.047
2004,2,55,HOU,Luis Flores,G,Manhattan College,16,4.8,2.2,0.2,0.7,0.1,0.0,.483,.500,1.000,0.0,-0.020
2004,2,57,SAS,Sergei Karaulov,C,,,,,,,,,,,,,
2003,1,1,CLE,LeBron James,F-G,,1198,38.6,27.2,7.4,7.2,1.6,0.8,.504,.343,.736,226.6,.235
2003,1,2,DET,Darko Milicic,F-C,,468,18.5,6.0,4.2,0.9,0.4,1.3,.460,.000,.574,7.1,.040
2003,1,3,DEN,Carmelo Anthony,F,Syracuse University,1064,35.8,24.0,6.5,3.0,1.0,0.5,.449,.347,.811,101.0,.127
2003,1,4,TOR,Chris Bosh,F-C,Georgia Institute of Technology,893,35.8,19.2,8.5,2.0,0.8,1.0,.494,.335,.799,106.0,.159
2003,1,5,MIA,Dwyane Wade,G,Marquette University,1050,33.9,22.0,4.7,5.4,1.5,0.8,.480,.292,.764,120.4,.162
2003,1,6,LAC,Chris Kaman,C,Central Michigan University,735,26.7,11.2,7.6,1.3,0.4,1.3,.489,.042,.743,24.6,.060
2003,1,7,CHI,Kirk Hinrich,G,University of Kansas,879,30.7,10.9,2.9,4.8,1.1,0.3,.411,.375,.800,52.5,.093
2003,1,8,MIL,T.J. Ford,G,University of Texas at Austin,429,27.7,11.2,3.1,5.8,1.2,0.1,.433,.289,.815,16.9,.068
2003,1,9,NYK,Mike Sweetney,F,Georgetown University,233,15.5,6.5,4.5,0.6,0.3,0.5,.485,.000,.689,7.8,.103
2003,1,10,WAS,Jarvis Hayes,F,University of Georgia,427,23.2,8.3,3.1,1.1,0.7,0.1,.415,.356,.798,10.2,.049
2003,1,11,GSW,Mickael Pietrus,G-F,,557,21.5,8.3,3.1,0.8,0.7,0.4,.425,.355,.665,19.7,.079
2003,1,12,SEA,Nick Collison,F,University of Kansas,910,20.4,5.9,5.2,1.0,0.5,0.5,.534,.208,.723,44.5,.115
2003,1,13,MEM,Marcus Banks,G,"University of Nevada, Las Vegas",348,16.0,5.9,1.5,2.1,0.8,0.2,.432,.327,.768,6.6,.057
2003,1,14,SEA,Luke Ridnour,G,University of Oregon,830,26.1,9.3,2.3,4.5,1.0,0.2,.431,.349,.862,36.0,.080
2003,1,15,ORL,Reece Gaines,G,University of Louisville,71,8.5,1.7,0.7,0.7,0.2,0.0,.324,.269,.606,-0.6,-0.049
2003,1,16,BOS,Troy Bell,G,Boston College,6,5.7,1.8,0.7,0.7,0.2,0.0,.222,.000,1.000,-0.2,-0.326
2003,1,17,PHO,Zarko Cabarkapa,F,,150,10.3,4.3,2.1,0.6,0.2,0.2,.427,.273,.733,1.1,.035
2003,1,18,NOH,David West,F-C,Xavier University,1034,28.2,13.6,6.4,2.2,0.7,0.8,.495,.265,.817,85.9,.141
2003,1,19,UTA,Sasha Pavlovic,G-F,,567,15.7,4.9,1.8,0.9,0.5,0.2,.404,.346,.673,7.0,.038
2003,1,20,BOS,Dahntay Jones,G-F,Duke University,624,15.7,5.4,1.7,0.8,0.4,0.2,.439,.329,.751,9.9,.048
2003,1,21,ATL,Boris Diaw,F-C,,1064,27.0,8.6,4.4,3.5,0.6,0.5,.493,.336,.717,51.6,.086
2003,1,22,NJN,Zoran Planinic,G,,148,10.7,3.8,1.3,1.1,0.4,0.0,.405,.289,.677,1.5,.046
2003,1,23,POR,Travis Outlaw,F,,622,20.9,8.5,3.2,0.8,0.5,0.6,.423,.337,.744,16.5,.061
2003,1,24,LAL,Brian Cook,F,University of Illinois at Urbana-Champaign,421,13.4,5.5,2.6,0.6,0.3,0.3,.439,.382,.783,10.2,.086
2003,1,25,DET,Carlos Delfino,G,,507,22.8,8.1,3.6,1.7,0.9,0.2,.401,.365,.758,22.5,.093
2003,1,26,MIN,Ndudi Ebi,F,,19,4.5,2.1,1.0,0.2,0.1,0.3,.486,.000,.462,0.1,.051
2003,1,27,MEM,Kendrick Perkins,C,,782,21.9,5.4,5.8,1.0,0.3,1.2,.530,.000,.594,27.9,.078
2003,1,28,SAS,Leandro Barbosa,G,,850,21.6,10.6,2.0,2.1,0.8,0.1,.459,.387,.821,37.4,.098
2003,1,29,DAL,Josh Howard,F-G,Wake Forest University,507,30.3,14.3,5.7,1.6,1.0,0.5,.448,.332,.770,38.0,.119
2003,2,30,NYK,Maciej Lampe,C,,64,9.9,3.4,2.2,0.3,0.1,0.2,.407,.250,.676,-0.2,-0.014
2003,2,31,CLE,Jason Kapono,F,"University of California, Los Angeles",509,17.8,6.7,1.7,0.8,0.4,0.0,.442,.434,.835,10.3,.055
2003,2,32,LAL,Luke Walton,F,University of Arizona,564,17.2,4.7,2.8,2.3,0.6,0.2,.429,.326,.715,13.5,.067
2003,2,33,MIA,Jerome Beasley,F,University of North Dakota,2,2.5,1.0,0.5,0.0,0.0,0.0,.333,,,0.0,-0.117
2003,2,34,LAC,Sofoklis Schortsanitis,C,,,,,,,,,,,,,
2003,2,35,MIL,Szymon Szewczyk,F-C,,,,,,,,,,,,,
2003,2,36,CHI,Mario Austin,F-C,Mississippi State University,,,,,,,,,,,,
2003,2,37,ATL,Travis Hansen,G,Brigham Young University,41,12.4,3.0,1.7,0.5,0.2,0.2,.354,.300,.815,0.2,.019
2003,2,38,WAS,Steve Blake,G,University of Maryland,870,23.9,6.5,2.1,4.0,0.7,0.1,.401,.383,.779,29.1,.067
2003,2,39,NYK,Slavko Vranes,C,,1,3.0,0.0,0.0,0.0,0.0,0.0,.000,,,0.0,-0.371
2003,2,40,GSW,Derrick Zimmerman,G,Mississippi State University,2,16.0,2.0,2.0,3.5,0.0,0.0,.667,,,0.0,.004
2003,2,41,SEA,Willie Green,G,University of Detroit Mercy,731,20.2,8.3,1.8,1.4,0.5,0.1,.425,.346,.765,12.9,.042
2003,2,42,ORL,Zaza Pachulia,C,,1095,20.3,6.8,5.8,1.3,0.7,0.3,.469,.000,.751,52.5,.114
2003,2,43,MIL,Keith Bogans,G-F,University of Kentucky,671,21.6,6.3,2.7,1.3,0.6,0.1,.394,.353,.716,20.4,.068
2003,2,45,CHI,Matt Bonner,F,University of Florida,792,16.9,5.8,3.0,0.7,0.4,0.3,.464,.414,.780,38.5,.138
2003,2,46,DEN,Sani Becirovic,G,,,,,,,,,,,,,
2003,2,47,UTA,Mo Williams,G,University of Alabama,818,29.2,13.2,2.8,4.9,0.9,0.1,.434,.378,.871,40.0,.080
2003,2,48,NOH,James Lang,C,,11,5.0,1.0,1.0,0.2,0.0,0.3,.444,,.600,0.1,.047
2003,2,49,IND,James Jones,F-G,University of Miami,709,15.7,5.2,1.8,0.5,0.3,0.3,.401,.401,.840,25.2,.109
2003,2,50,PHI,Paccelis Morlende,G,,,,,,,,,,,,,
2003,2,51,NJN,Kyle Korver,G-F,Creighton University,1174,25.7,9.9,3.0,1.7,0.7,0.3,.443,.429,.878,71.0,.113
2003,2,54,POR,Nedzad Sinanovic,C,,,,,,,,,,,,,
2003,2,56,BOS,Brandon Hunter,F,Ohio University,67,9.4,3.3,2.8,0.3,0.3,0.1,.476,.000,.488,0.7,.055
2003,2,57,DAL,Xue Yuyang,F-C,,,,,,,,,,,,,
2003,2,58,DET,Andreas Glyniadakis,C,,13,6.2,1.3,0.6,0.1,0.0,0.0,.471,,.500,-0.2,-0.143
2002,1,1,HOU,Yao Ming,C,,486,32.5,19.0,9.2,1.6,0.4,1.9,.524,.200,.833,65.9,.200
2002,1,2,CHI,Jay Williams,G,Duke University,75,26.1,9.5,2.6,4.7,1.1,0.2,.399,.322,.640,0.8,.020
2002,1,3,GSW,Mike Dunleavy,F-G,Duke University,986,27.7,11.2,4.3,2.2,0.7,0.3,.441,.377,.803,58.5,.103
2002,1,4,MEM,Drew Gooden,F,University of Kansas,790,25.5,11.0,7.1,1.1,0.7,0.6,.462,.257,.760,43.9,.105
2002,1,5,DEN,Nikoloz Tskitishvili,F,,172,11.3,2.9,1.8,0.7,0.3,0.3,.304,.235,.730,-1.6,-0.039
2002,1,6,CLE,Dajuan Wagner,G,University of Memphis,103,21.4,9.4,1.4,1.9,0.7,0.1,.366,.321,.770,0.0,.000
2002,1,7,NYK,Nene Hilario,F-C,,963,26.2,11.3,6.0,1.8,1.1,0.7,.548,.135,.660,73.2,.139
2002,1,8,LAC,Chris Wilcox,F,University of Maryland,628,19.9,8.2,4.9,0.7,0.5,0.4,.541,.000,.643,26.9,.103
2002,1,9,PHO,Amar'e Stoudemire,F-C,,846,31.0,18.9,7.8,1.2,0.8,1.2,.537,.236,.761,92.5,.169
2002,1,10,MIA,Caron Butler,F,University of Connecticut,881,32.2,14.1,5.0,2.3,1.3,0.2,.434,.348,.847,50.9,.086
2002,1,11,WAS,Jared Jeffries,F,Indiana University,629,21.6,4.8,4.1,1.3,0.7,0.5,.426,.250,.583,13.1,.046
2002,1,12,LAC,Melvin Ely,C,"California State University, Fresno",375,16.0,5.3,3.2,0.7,0.3,0.6,.460,.000,.625,4.0,.032
2002,1,13,MIL,Marcus Haislip,F,University of Tennessee,89,9.6,3.5,1.5,0.2,0.2,0.4,.437,.350,.659,0.5,.026
2002,1,14,IND,Fred Jones,G-F,University of Oregon,430,24.0,7.5,2.2,2.3,0.8,0.3,.411,.353,.809,16.5,.077
2002,1,15,HOU,Bostjan Nachbar,F,,317,17.8,7.1,2.6,0.9,0.4,0.3,.406,.375,.784,8.7,.074
2002,1,16,PHI,Jiri Welsch,G,,247,18.6,6.1,2.4,1.5,0.8,0.1,.403,.343,.752,5.7,.059
2002,1,17,WAS,Juan Dixon,G,University of Maryland,436,19.5,8.4,1.9,1.8,0.8,0.1,.413,.341,.833,6.1,.034
2002,1,18,ORL,Curtis Borchardt,C,Stanford University,83,13.5,3.1,3.3,0.8,0.2,0.6,.421,.000,.742,1.0,.041
2002,1,19,UTA,Ryan Humphrey,F,University of Notre Dame,85,9.1,2.3,2.2,0.2,0.2,0.2,.344,.000,.539,-0.4,-0.027
2002,1,20,TOR,Kareem Rush,G,University of Missouri,346,17.2,6.4,1.7,1.0,0.4,0.2,.400,.358,.703,1.7,.013
2002,1,21,POR,Qyntel Woods,F,Northeast Mississippi Community College,167,12.3,4.1,2.3,0.6,0.4,0.2,.452,.357,.603,1.4,.032
2002,1,22,PHO,Casey Jacobsen,G-F,Stanford University,287,18.5,5.2,1.8,1.1,0.4,0.1,.393,.352,.769,6.2,.056
2002,1,23,DET,Tayshaun Prince,F,University of Kentucky,1017,31.0,11.1,4.3,2.4,0.6,0.5,.455,.367,.756,63.1,.096
2002,1,24,NJN,Nenad Krstic,C,,419,25.2,10.0,5.4,0.8,0.4,0.7,.494,.143,.730,21.5,.098
2002,1,25,DEN,Frank Williams,G,University of Illinois at Urbana-Champaign,86,11.1,2.9,0.9,1.9,0.4,0.1,.352,.300,.833,0.1,.003
2002,1,26,SAS,John Salmons,G,University of Miami,895,26.4,9.3,2.9,2.4,0.8,0.3,.431,.366,.799,33.9,.069
2002,1,27,LAL,Chris Jefferies,G-F,"California State University, Fresno",72,12.0,3.9,1.2,0.4,0.3,0.3,.383,.365,.667,-0.5,-0.030
2002,1,28,SAC,Dan Dickau,G,Gonzaga University,300,15.4,5.8,1.4,2.5,0.5,0.0,.401,.341,.831,5.9,.061
2002,2,31,CHI,Roger Mason,G,University of Virginia,518,17.7,6.3,1.7,1.3,0.4,0.1,.408,.383,.866,13.0,.068
2002,2,32,MEM,Robert Archibald,F,University of Illinois at Urbana-Champaign,44,7.5,1.2,1.6,0.4,0.3,0.1,.283,,.429,0.0,-0.004
2002,2,33,DEN,Vincent Yarbrough,G-F,University of Tennessee,59,23.4,6.9,2.7,2.2,1.0,0.6,.393,.269,.790,1.0,.035
2002,2,34,MIL,Dan Gadzuric,C,"University of California, Los Angeles",527,14.8,4.7,4.4,0.4,0.5,0.9,.500,.000,.498,15.8,.097
2002,2,35,CLE,Carlos Boozer,F-C,Duke University,861,31.2,16.2,9.5,2.2,0.9,0.4,.521,.071,.722,80.3,.143
2002,2,37,ATL,David Andersen,C,,103,12.3,4.9,2.8,0.6,0.2,0.2,.440,.347,.674,1.5,.059
2002,2,38,HOU,Tito Maddox,G,"California State University, Fresno",9,3.9,1.2,0.8,0.6,0.3,0.1,.250,.000,.625,0.0,-0.011
2002,2,40,WAS,Juan Carlos Navarro,G,,82,25.8,10.9,2.6,2.2,0.6,0.0,.402,.361,.849,1.4,.031
2002,2,41,LAC,Mario Kasun,C,,73,7.8,2.7,2.6,0.2,0.1,0.2,.467,.000,.636,0.8,.069
2002,2,42,MIL,Ronald Murray,G,Shaw University,487,22.7,9.9,2.1,2.3,0.8,0.2,.414,.304,.725,8.5,.037
2002,2,44,CHI,Lonny Baxter,F,University of Maryland,162,11.6,3.9,2.9,0.2,0.2,0.4,.466,.200,.657,2.9,.075
2002,2,46,MEM,Matt Barnes,F,"University of California, Los Angeles",929,23.6,8.2,4.6,1.8,0.8,0.5,.436,.335,.745,42.8,.093
2002,2,47,UTA,Jamal Sampson,F-C,University of California,72,8.8,2.0,3.4,0.4,0.1,0.4,.491,.000,.537,1.4,.106
2002,2,48,MIL,Chris Owens,F,University of Texas at Austin,1,6.0,4.0,1.0,0.0,0.0,0.0,.667,,,0.0,-0.032
2002,2,50,BOS,Darius Songaila,F,Wake Forest University,495,18.6,6.9,3.4,1.2,0.7,0.2,.499,.158,.844,15.9,.083
2002,2,53,MIA,Rasual Butler,F-G,La Salle University,809,21.3,7.5,2.4,0.8,0.4,0.5,.403,.362,.747,20.8,.058
2002,2,54,NJN,Tamar Slay,G,Marshall University,66,7.8,2.6,1.1,0.5,0.4,0.1,.361,.265,.538,-0.3,-0.029
2002,2,56,SAS,Luis Scola,F,,743,25.6,12.0,6.7,1.6,0.6,0.3,.493,.339,.740,45.7,.115
2002,2,57,SAS,Randy Holcomb,F,San Diego State University,4,2.8,0.5,0.3,0.0,0.0,0.0,1.000,,,0.0,.150
